year,countyfips,statefips,hel8,wcount,pfuel,lnp,pgt,bt,till,gt
2010,17079,17,0,-6,2.806,*,*,*,*,*
2010,17079,17,0,-6,2.806,*,*,*,*,*
2010,17035,17,0,-6,2.806,*,*,*,*,*
2010,17121,17,0,-6,2.806,*,*,*,*,*
2010,17035,17,0,-6,2.806,*,*,*,*,*
2010,17033,17,0,-6,2.806,*,*,*,*,*
2010,17025,17,0,-6,2.806,*,*,*,*,*
2010,17049,17,0,-6,2.806,*,*,*,*,*
2010,17045,17,0,-6,2.806,*,*,*,*,*
2010,17121,17,0,-6,2.806,*,*,*,*,*
2010,17121,17,0,-6,2.806,*,*,*,*,*
2010,17035,17,0,-6,2.806,*,*,*,*,*
2010,17173,17,0,-6,2.806,*,*,*,*,*
2010,17121,17,0,-6,2.806,*,*,*,*,*
2010,17029,17,0,-6,2.806,*,*,*,*,*
2010,17045,17,0,-6,2.806,*,*,*,*,*
2010,17101,17,0,-6,2.806,*,*,*,*,*
2010,17173,17,0,-6,2.806,*,*,*,*,*
2010,17159,17,0,-6,2.806,*,*,*,*,*
2010,17079,17,0,-6,2.806,*,*,*,*,*
2010,17023,17,0,-6,2.806,*,*,*,*,*
2010,17049,17,0,-6,2.806,*,*,*,*,*
2010,17041,17,0,-6,2.806,*,*,*,*,*
2010,17035,17,0,-6,2.806,*,*,*,*,*
2010,17159,17,0,-6,2.806,*,*,*,*,*
2010,17045,17,0,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17027,17,0,-6,2.806,*,*,*,*,*
2010,17189,17,0,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17027,17,0,-6,2.806,*,*,*,*,*
2010,17027,17,0,-6,2.806,*,*,*,*,*
2010,17199,17,1,-6,2.806,*,*,*,*,*
2010,17153,17,1,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17077,17,1,-6,2.806,*,*,*,*,*
2010,17077,17,1,-6,2.806,*,*,*,*,*
2010,17027,17,0,-6,2.806,*,*,*,*,*
2010,17145,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17189,17,0,-6,2.806,*,*,*,*,*
2010,17145,17,1,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17077,17,1,-6,2.806,*,*,*,*,*
2010,17153,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17189,17,0,-6,2.806,*,*,*,*,*
2010,17077,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17145,17,1,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17163,17,1,-6,2.806,*,*,*,*,*
2010,17133,17,1,-6,2.806,*,*,*,*,*
2010,17189,17,0,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17189,17,0,-6,2.806,*,*,*,*,*
2010,17153,17,1,-6,2.806,*,*,*,*,*
2010,17027,17,0,-6,2.806,*,*,*,*,*
2010,17157,17,1,-6,2.806,*,*,*,*,*
2010,17059,17,0,-6,2.806,*,*,*,*,*
2010,17165,17,0,-6,2.806,*,*,*,*,*
2010,17165,17,0,-6,2.806,*,*,*,*,*
2010,17193,17,0,-6,2.806,*,*,*,*,*
2010,17081,17,1,-6,2.806,*,*,*,*,*
2010,17055,17,1,-6,2.806,*,*,*,*,*
2010,17065,17,0,-6,2.806,*,*,*,*,*
2010,17127,17,1,-6,2.806,*,*,*,*,*
2010,17047,17,1,-6,2.806,*,*,*,*,*
2010,17127,17,1,-6,2.806,*,*,*,*,*
2010,17127,17,1,-6,2.806,*,*,*,*,*
2010,17185,17,0,-6,2.806,*,*,*,*,*
2010,17081,17,1,-6,2.806,*,*,*,*,*
2010,17081,17,1,-6,2.806,*,*,*,*,*
2010,17151,17,1,-6,2.806,*,*,*,*,*
2010,17081,17,1,-6,2.806,*,*,*,*,*
2010,17193,17,0,-6,2.806,*,*,*,*,*
2010,17193,17,0,-6,2.806,*,*,*,*,*
2010,17065,17,0,-6,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18149,18,0,0,2.806,*,*,*,*,*
2010,18127,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18131,18,0,0,2.806,*,*,*,*,*
2010,18091,18,0,0,2.806,*,*,*,*,*
2010,18127,18,0,0,2.806,*,*,*,*,*
2010,18127,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18149,18,0,0,2.806,*,*,*,*,*
2010,18131,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18111,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18111,18,0,0,2.806,*,*,*,*,*
2010,18073,18,0,0,2.806,*,*,*,*,*
2010,18131,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18127,18,0,0,2.806,*,*,*,*,*
2010,18091,18,0,0,2.806,*,*,*,*,*
2010,18091,18,0,0,2.806,*,*,*,*,*
2010,18131,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18089,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18007,18,0,0,2.806,*,*,*,*,*
2010,18089,18,0,0,2.806,*,*,*,*,*
2010,18111,18,0,0,2.806,*,*,*,*,*
2010,18111,18,0,0,2.806,*,*,*,*,*
2010,18149,18,0,0,2.806,*,*,*,*,*
2010,18181,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18141,18,0,0,2.806,*,*,*,*,*
2010,18103,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18039,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18141,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18039,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18015,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18039,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18015,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18099,18,0,0,2.806,*,*,*,*,*
2010,18015,18,0,0,2.806,*,*,*,*,*
2010,18103,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18039,18,0,0,2.806,*,*,*,*,*
2010,18039,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18085,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18085,18,0,0,2.806,*,*,*,*,*
2010,18085,18,0,0,2.806,*,*,*,*,*
2010,18049,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18015,18,0,0,2.806,*,*,*,*,*
2010,18017,18,0,0,2.806,*,*,*,*,*
2010,18169,18,0,0,2.806,*,*,*,*,*
2010,18085,18,0,0,2.806,*,*,*,*,*
2010,18113,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18113,18,0,0,2.806,*,*,*,*,*
2010,18033,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18183,18,1,0,2.806,*,*,*,*,*
2010,18183,18,1,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18087,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18113,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18087,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18179,18,0,0,2.806,*,*,*,*,*
2010,18183,18,1,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18033,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18113,18,0,0,2.806,*,*,*,*,*
2010,18151,18,1,0,2.806,*,*,*,*,*
2010,18033,18,0,0,2.806,*,*,*,*,*
2010,18003,18,0,0,2.806,*,*,*,*,*
2010,18001,18,0,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18183,18,1,0,2.806,*,*,*,*,*
2010,18069,18,0,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18157,18,0,0,2.806,*,*,*,*,*
2010,18133,18,0,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18171,18,0,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18165,18,0,0,2.806,*,*,*,*,*
2010,18167,18,0,0,2.806,*,*,*,*,*
2010,18157,18,0,0,2.806,*,*,*,*,*
2010,18171,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18121,18,0,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18165,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18133,18,0,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18167,18,0,0,2.806,*,*,*,*,*
2010,18119,18,1,0,2.806,*,*,*,*,*
2010,18121,18,0,0,2.806,*,*,*,*,*
2010,18157,18,0,0,2.806,*,*,*,*,*
2010,18107,18,0,0,2.806,*,*,*,*,*
2010,18119,18,1,0,2.806,*,*,*,*,*
2010,18021,18,0,0,2.806,*,*,*,*,*
2010,18167,18,0,0,2.806,*,*,*,*,*
2010,18157,18,0,0,2.806,*,*,*,*,*
2010,18145,18,0,0,2.806,*,*,*,*,*
2010,18023,18,0,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18053,18,0,0,2.806,*,*,*,*,*
2010,18159,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18005,18,0,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18023,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18057,18,0,0,2.806,*,*,*,*,*
2010,18097,18,0,0,2.806,*,*,*,*,*
2010,18145,18,0,0,2.806,*,*,*,*,*
2010,18005,18,0,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18005,18,0,0,2.806,*,*,*,*,*
2010,18145,18,0,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18159,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18109,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18023,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18011,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18109,18,0,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18011,18,0,0,2.806,*,*,*,*,*
2010,18005,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18081,18,0,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18081,18,0,0,2.806,*,*,*,*,*
2010,18145,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18067,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18081,18,0,0,2.806,*,*,*,*,*
2010,18081,18,0,0,2.806,*,*,*,*,*
2010,18139,18,0,0,2.806,*,*,*,*,*
2010,18053,18,0,0,2.806,*,*,*,*,*
2010,18011,18,0,0,2.806,*,*,*,*,*
2010,18011,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18057,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18095,18,0,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18031,18,1,0,2.806,*,*,*,*,*
2010,18059,18,0,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18177,18,1,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18035,18,0,0,2.806,*,*,*,*,*
2010,18035,18,0,0,2.806,*,*,*,*,*
2010,18009,18,0,0,2.806,*,*,*,*,*
2010,18161,18,1,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18177,18,1,0,2.806,*,*,*,*,*
2010,18041,18,1,0,2.806,*,*,*,*,*
2010,18065,18,0,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18065,18,0,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18177,18,1,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18177,18,1,0,2.806,*,*,*,*,*
2010,18035,18,0,0,2.806,*,*,*,*,*
2010,18161,18,1,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18135,18,0,0,2.806,*,*,*,*,*
2010,18035,18,0,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18065,18,0,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18075,18,0,0,2.806,*,*,*,*,*
2010,18129,18,1,0,2.806,*,*,*,*,*
2010,18129,18,1,0,2.806,*,*,*,*,*
2010,18125,18,1,0,2.806,*,*,*,*,*
2010,18083,18,1,0,2.806,*,*,*,*,*
2010,18153,18,1,0,2.806,*,*,*,*,*
2010,18173,18,1,0,2.806,*,*,*,*,*
2010,18173,18,1,0,2.806,*,*,*,*,*
2010,18125,18,1,0,2.806,*,*,*,*,*
2010,18163,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18083,18,1,0,2.806,*,*,*,*,*
2010,18153,18,1,0,2.806,*,*,*,*,*
2010,18129,18,1,0,2.806,*,*,*,*,*
2010,18037,18,1,0,2.806,*,*,*,*,*
2010,18051,18,1,0,2.806,*,*,*,*,*
2010,18055,18,1,0,2.806,*,*,*,*,*
2010,18173,18,1,0,2.806,*,*,*,*,*
2010,18055,18,1,0,2.806,*,*,*,*,*
2010,18055,18,1,0,2.806,*,*,*,*,*
2010,18051,18,1,0,2.806,*,*,*,*,*
2010,18163,18,1,0,2.806,*,*,*,*,*
2010,18055,18,1,0,2.806,*,*,*,*,*
2010,18083,18,1,0,2.806,*,*,*,*,*
2010,18083,18,1,0,2.806,*,*,*,*,*
2010,18153,18,1,0,2.806,*,*,*,*,*
2010,18037,18,1,0,2.806,*,*,*,*,*
2010,18129,18,1,0,2.806,*,*,*,*,*
2010,18163,18,1,0,2.806,*,*,*,*,*
2010,18037,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18173,18,1,0,2.806,*,*,*,*,*
2010,18055,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18027,18,1,0,2.806,*,*,*,*,*
2010,18147,18,1,0,2.806,*,*,*,*,*
2010,18101,18,1,0,2.806,*,*,*,*,*
2010,18129,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18175,18,1,0,2.806,*,*,*,*,*
2010,18175,18,1,0,2.806,*,*,*,*,*
2010,18071,18,0,0,2.806,*,*,*,*,*
2010,18175,18,1,0,2.806,*,*,*,*,*
2010,18071,18,0,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18093,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18175,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18123,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18061,18,1,0,2.806,*,*,*,*,*
2010,18093,18,1,0,2.806,*,*,*,*,*
2010,18093,18,1,0,2.806,*,*,*,*,*
2010,18175,18,1,0,2.806,*,*,*,*,*
2010,18123,18,1,0,2.806,*,*,*,*,*
2010,18019,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18079,18,1,0,2.806,*,*,*,*,*
2010,18029,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18047,18,1,0,2.806,*,*,*,*,*
2010,18029,18,1,0,2.806,*,*,*,*,*
2010,18079,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18019,18,1,0,2.806,*,*,*,*,*
2010,18019,18,1,0,2.806,*,*,*,*,*
2010,18115,18,1,0,2.806,*,*,*,*,*
2010,18115,18,1,0,2.806,*,*,*,*,*
2010,18077,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,18047,18,1,0,2.806,*,*,*,*,*
2010,18077,18,1,0,2.806,*,*,*,*,*
2010,18019,18,1,0,2.806,*,*,*,*,*
2010,18137,18,1,0,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19063,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19147,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19147,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19035,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19063,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19035,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19063,19,0,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19147,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19151,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19035,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19151,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19035,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19151,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19063,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19041,19,0,-4,2.806,*,*,*,*,*
2010,19021,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19035,19,0,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19119,19,0,-4,2.806,*,*,*,*,*
2010,19059,19,0,-4,2.806,*,*,*,*,*
2010,19167,19,0,-4,2.806,*,*,*,*,*
2010,19141,19,0,-4,2.806,*,*,*,*,*
2010,19063,19,0,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19149,19,1,-4,2.806,*,*,*,*,*
2010,19143,19,0,-4,2.806,*,*,*,*,*
2010,19081,19,0,-4,2.806,*,*,*,*,*
2010,19023,19,0,-4,2.806,*,*,*,*,*
2010,19195,19,0,-4,2.806,*,*,*,*,*
2010,19131,19,0,-4,2.806,*,*,*,*,*
2010,19091,19,0,-4,2.806,*,*,*,*,*
2010,19131,19,0,-4,2.806,*,*,*,*,*
2010,19081,19,0,-4,2.806,*,*,*,*,*
2010,19023,19,0,-4,2.806,*,*,*,*,*
2010,19033,19,0,-4,2.806,*,*,*,*,*
2010,19033,19,0,-4,2.806,*,*,*,*,*
2010,19067,19,0,-4,2.806,*,*,*,*,*
2010,19189,19,0,-4,2.806,*,*,*,*,*
2010,19081,19,0,-4,2.806,*,*,*,*,*
2010,19069,19,0,-4,2.806,*,*,*,*,*
